Titulo,Resumen,Fecha,Contenido,Link
¿Por qué son claves las 100.000 becas canalizadas por Pronabec?,Expertos de la UPC y la UP dicen que las becas han reducido las distancias sociales y no tuvieron escándalos de corrupción,29.07.2016 / 02:05 pm," A inicios del gobierno de Ollanta Humala, el Programa Nacional de Becas (Pronabec) tenía un estimado de contribuir con la colocación de 25.000 becas de pregrado y posgrado hasta el 2016. Cinco años más tarde, la cifra ha superado ampliamente aquel deseo: se canalizaron poco más de 100.000, la cifra más alta en la historia del Perú. LAS BUENAS NOTICIAS De acuerdo a Manuel Rodríguez, director de la carrera de Educación y Gestión del Aprendizaje de la UPC, destaca que más de la mitad -alrededor de 52.000- hayan sido del programa Beca 18, que ha permitido que jóvenes talentosos de escasos recursos estudien en los mejores institutos y universidades del país.  ""Muchas veces el talento se desperdicia por falta de oportunidades y las becas del Estado- en especial Beca 18- se han presentado como una gran solución para una población que necesitaba ser atendida"",  Por su parte, Pablo Lavado, investigador principal de la Universidad del Pacífico, dice que Beca 18 ha permitido que alumnos de colegios públicos accedan a universidades de altísima calidad que les pueden garantizar una buena carrera laboral. ""Estas becas les permite a los jóvenes cerrar una brecha gigante. Beca 18 paga la totalidad de los estudios a alguien que no podría haberlo hecho"", añade. Rodríguez indica que otro punto resaltante es que la entrega de estas becas no se ha visto salpicada de escándalos de corrupción ni tampoco se ha utilizado con móvil político. LA DIVERSIDAD DE BECAS Y ALIANZAS Otro punto que destacan los especialistas es que el Pronabec trabajó correctamente y en base a estudios el lanzamiento de nuevas becas: así nacieron las becas Vocación de Maestro (para estudiar la carrera de educación), la Beca de Inglés (para que los jóvenes postulen con éxito a becas en el extranjero) y la Beca Doble Oportunidad (para que los que abandonaron el colegi lo culminen y sigan una carrera técnica). ""Se pensó en una serie de problemas y se lanzaron distintas modalidades de becas con una buena lógica. En el caso de Vocación de Maestro se tuvo en cuenta l reforma magisterial que se está haciendo y en la que se requieren buenos profesores"", agrega el especialista de la UPC.  También afirma que el Pronabec reforzó los convenios con embajadas de diversos países del mundo y también universidades extranjeras, lo que ha permitido que muchos jóvenes aprovechen en utilizar estas becas. Raúl Choque, presidente ejecutivo de Pronabec, dijo a El Comercio el año pasado que en los últimos dos años organizaron la feria ""Presidente de la República"", que trajo a decenas de universidades del mundo para presentar las oportunidades de becas que tenían disponibles para los peruanos. LOS RETOS Como ya lo adelantó el presidente de la República, Ollanta Humala, el reto del próximo gobierno es continuar con esta política para los peruanos, incluso su aspiración es que en el período 2016 -2021 se canalicen 200 mil becas. Según el Plan de Gestión Institucional del Pronabec, en el próximo quinquenio se podrían otorgar 100 mil becas más. En opinión de Rodríguez el camino ya está trazado y podría superarse fácilmente ese número si hay decisión política. Otro reto clave es que los becarios se inserten en el mercado laboral local lo más pronto posible. De acuerdo a cifras del Pronabec, hasta el primer trimestre del 2015 habían culminado sus estudios al menos 1732 chicos de Beca 18, de los cuales el 89,8% ya se insertó el mercado laboral. ""El Pronabec también debe trabajar para que estos jóvenes realicen publicaciones e investigaciones que contribuyan al desarrollo del país, a eso debe apuntar"", finaliza Rodríguez.",https://elcomercio.pe/economia/peru/son-claves-100-000-becas-canalizadas-pronabec-219744
Pronabec: “El 90% de los egresados técnicos está trabajando”,Pronabec ha entregado 100 mil becas desde el 2012 a jóvenes con mejores calificaciones,04.07.2016 / 11:14 am," Desde el 2012 hasta hoy, cien mil estudiantes peruanos con las mejores calificaciones han sido becados por el Programa Nacional de Becas y Crédito Educativo (Pronabec) del Ministerio de Educación. El programa se inició con un presupuesto de S/129 millones y ahora ha alcanzado casi los S/1.000 millones. A tres semanas del cambio de gobierno, Raúl Choque, director ejecutivo de la entidad, da algunos detalles de los objetivos logrados durante esta gestión. —¿En qué regiones se han entregado más becas?
De los cien mil becados, unos 52.236 pertenecen al programa Beca 18, que está dirigido a jóvenes de alto rendimiento y que están en pobreza o pobreza extrema. Las regiones que han tenido más becarios son Piura, Junín, Cusco, Apurímac y Huancavelica, que es una región bastante pobre. Esto se ha logrado porque hemos descentralizado las oficinas del Pronabec. Antes, solo había sede en Lima.  —¿Qué carreras están estudiando?
El 60% de ellos ha estudiado carreras de ciencia y tecnología. Un 20% de economía empresarial y afines, pero lo más común es ingeniería civil, ingeniería ambiental, ingeniería industrial, psicología y arquitectura. 

—¿Ya hay egresados? ¿Cuál es su situación en el mercado laboral?
La primera promoción de universitarios sale este año, deben acabar alrededor de mil ingenieros. Pero de carreras técnicas ya han egresado tres mil jóvenes. Nosotros tenemos todo un proceso de inserción laboral. Se hizo una consultoría y esta revela que el 90% de los egresados técnicos están trabajando y un 10% están en proceso o iniciando una carrera universitaria.  —A los jóvenes de Beca 18, además del estudio, les ofrecen alojamiento en Lima�. Hubo quienes denunciaron que no estaban cumpliendo lo ofrecido.
Bueno, al comienzo llegaban miles, entonces tratamos de conseguir para todos, pero es posible que no lo lográramos. Sí hemos tenido problemas de ese tipo, por eso para este año nos estamos organizando mejor para que puedan venir a alojamientos adecuados cerca de sus universidades o institutos.  —¿Cuánto se ha invertido en Beca 18? 
Concretamente, este programa debe ir por los S/1.000 millones, ya que incluye el pago de S/1.200 mensuales que damos a los becarios que no cuentan con casa. Hemos superado la meta que nos habíamos trazado. 

—¿Cuáles son las metas que quedan pendientes? 
Hemos hecho un plan de gestión institucional que es la hoja de ruta del Pronabec al 2021. En este documento técnico se fija que es necesario internacionalizar el programa Beca 18. Es decir, se tiene que enviar a estudiantes a las mejores universidades estadounidenses, inglesas, francesas. Ahora existe Beca 18 Internacional, pero se tiene que masificar. El Perú lograría traer mayor tecnología y mayor conocimiento. 

—Que salgan y que vuelvan...
Ellos firmarían contratos para regresar a aplicar lo aprendido. Con eso nos aseguramos que retornen",https://elcomercio.pe/lima/pronabec-90-egresados-tecnicos-trabajando-231521
Ollanta Humala: Nadine Heredia es una talibana de la quinua,Jefe del Estado intentó explicar el papel que cumple la primera dama como embajadora de este grano por encargo de la FAO,27.06.2016 / 10:07 pm," El presidente de la República, Ollanta Humala, dijo que su esposa Nadine Heredia es como una ""talibana"", en referencia al trabajo que cumple la primera dama como embajadora de la quinua a nivel mundial por pedido de la Organización de las Naciones Unidas para la Alimentación y la Agricultura (FAO). ""Ha acompañado a Nadine porque ambos [con la FAO] son defensores a ultranza, son talibanes de la quinua. Bueno, retiro lo de talibanes [ríe]. Son promotores de los granos andinos"", dijo Ollanta Humala durante la ceremonia de entrega de la certificación ISO 9001 del Programa Nacional de Tambos. Asimismo, el mandatario destacó los programas sociales implementados durante su gestión. En el marco de ello, garantizó que ninguno de ellos se ha politizado, ni mucho menos han sido utilizados para beneficiar a los militantes del partido oficialista. ""Los programas se agujerean como si fuera un queso suizo"", dijo en alusión a cómo se han manejado otros programas en gobiernos anteriores. ""Hemos profesionalizado los programas con gente que realmente quiere hacer las cosas, y eso es lo que hemos venido haciendo en cada uno de los programas sociales"", acotó el jefe del Estado. Ollanta Humala participó por la tarde en el encuentro con becarios del Programa Nacional de Becas y Crédito Educativo (PRONABEC) 2016. A dicha actividad acudió acompañado del ministro de Educación Jaime Saavedra, y de su esposa Nadine Heredia. Durante su discurso, resaltó que el Perú ha empezado a construir un nuevo país a través de la educación, y aseveró que los programas relacionados a este sector han permitido que, hasta el momento, se beneficie a 100.000 becarios. MÁS EN POLÍTICA...",https://elcomercio.pe/politica/gobierno/ollanta-humala-nadine-heredia-talibana-quinua-228195
Pronabec dio becas a 100 mil estudiantes en los últimos 5 años,El presidente de la República celebró la meta alcanzada en encuentro con becarios del programa nacional,27.06.2016 / 07:10 pm," El Programa Nacional de Becas y Crédito Educativo (Pronabec) entregó becas a 100 mil estudiantes entre el 2012 y el 2016. El presidente de la República, Ollanta Humala, celebró la meta lograda en un encuentro con cerca de 20 mil becarios realizado esta mañana.  El mandatario manifestó que cuando llegó al gobierno había solamente 300 becas, la mayoría de las mismas pagadas por embajadas de otros países afincadas en el Perú.  Mientras tanto, el ministro de Educación, Jaime Saavedra, precisó durante la ceremonia que en un principio se pusieron como meta lograr 25.000 becas, pero que poco a poco se amplió la meta a 100 mil. ""No solo se trata de un avance en números, es un programa que muestra que las cosas se pueden hacer bien las cosas sin politizar el programa"", dijo el titular de Educación.  Humala señaló que las becas son entregadas dependiendo de la realidad de la zona. Algunas se entregaron a estudiantes del Valle de los Ríos Apurímac, Ene y Mantaro (Vraem), a personas que no terminaron secundaria o a aquellos que salieron satisfactoriamente del pre grado pero necesitaban realizar una maestría. Agregó que en este programa se ha invertido alrededor de 3 mil millones de soles. ""El Perú está ganando ciudadanos formados que van a defender el país"", enfatizó el mandatario"". ",https://elcomercio.pe/lima/pronabec-dio-becas-100-mil-estudiantes-ultimos-5-anos-228087
Beca 18: estudiantes marcharon en el centro de Lima,"La principal demanda de los alumnos es esclarecer los resultados, dados el 17 de mayo, informaron por WhatsApp de El Comercio",20.05.2016 / 12:44 pm," A través de WhatsApp de El Comercio (+51) 947-031-286, informaron que al menos 30 alumnos, que postulaban al programa Beca 18, llegaron a Lima junto a sus padres para pedir el esclarecimiento de resultados, dados el 17 de mayo. Los alumnos llegaron de diferentes regiones del Perú y entre sus demandas, que explicaron en una hoja que hicieron circular en la movilización, informaron que no se sienten conformes con el proceso de PRONABEC sobre publicación de resultados y cantidad de vacantes. Además, piden se aclare el hecho de que en la primera lista, emitida el 17 de mayo, ""salieron aprobados varios estudiantes que en la segunda lista dada por PRONABEC no salían aprobados, sino desaprobados o algunos aprobados en espera"", según se indica en la circular, que la compartieron por WhatsApp y adjuntamos aquí. Una usuaria indicó por WhatsApp que los estudiantes llegaron esta mañana hasta la Plaza de Armas para que sus pedidos puedan ser escuchados. También caminaron por el Jirón de la Unión portando pancartas escritas con estas solicitudes. ¡ENVÍANOS TU DENUNCIA O REPORTE! Si eres testigo de una situación parecida o tienes otra denuncia, puedes hacerla llegar a través de nuestro WhatsApp (+51) 947-031-286. TAMBIÉN VÍA WHATSAPP...",https://elcomercio.pe/whatsapp/sucesos/beca-18-estudiantes-marcharon-centro-lima-396122
Minedu presentará proyecto para elevar sueldo de catedráticos,El Minedu dijo que este proyecto de ley servirá también para regular el proceso de nombramiento de los catedráticos,20.04.2016 / 03:20 pm," El Ministerio de Educación (Minedu) prepara un proyecto de ley cuyo objetivo será mejorar la escala salarial y los mecanismos de entrada a la carrera docente en las universidades públicas, informó el titular del sector, Jaime Saavedra. El ministro explicó que este proyecto de ley servirá también para regular el proceso de nombramiento de los catedráticos. Al respecto, observó que para poder hacer viable esa iniciativa será necesario incrementar la inversión, según sea el caso, al tiempo de asegurar la eficiencia del gasto.  Jaime Saavedra no precisó cuándo este proyecto será aprobado en el Consejo de Ministro ni la fecha en la que será enviado al Congreso para su discusión. PIDE DEFENDER LA LEY UNIVERSITARIA El ministro dijo que la Ley Universitaria es perfectible pero recalcó que su esencia es invariable ya que se debe mantener y defender la reforma universitaria por ser necesaria para garantizar un servicio educativo de calidad. “Retroceder o paralizar lo avanzado sería perjudicial para el país”, advirtió Saavedra.   Mencionó que todavía falta que el Congreso apruebe algunas normas que son importantes para complementar la reforma universitaria. Tal es el caso del proyecto de ley de acreditación universitaria que está en la agenda del pleno parlamentario a la espera de su debate y aprobación.   AVANCE DE LA LEY UNIVERSITARIA El ministro recordó que la mayoría de las universidades públicas y privadas han avanzado con los procesos de elección de sus autoridades de conformidad con lo indicado por la ley y la Sunedu. Hizo una reflexión sobre la importancia de promover la investigación y la innovación desde los claustros universitarios para contribuir a la mejora de la gestión pública y privada, así como al desarrollo sostenible del país.",https://elcomercio.pe/economia/peru/minedu-presentara-proyecto-elevar-sueldo-catedraticos-215410
"OCDE: ""Perú está dando buenos pasos en el sector educación""",La organización presentó un estudio que analiza los pasos que ha dado el Minedu en este campo en el último quinquenio,16.03.2016 / 01:49 pm," La Organización para la Cooperación y el Desarrollo Económicos (OCDE) destacó los avances de la reforma educativa emprendida por el Ministerio de Educación durante el último quinquenio y dijo que estos buenos pasos deben continuar como parte de una política de Estado. En un evento organizado por la Universidad del Pacífico y la OCDE, esta última organización presentó el reporte ""Avanzando hacia una mejor educación en Perú"" en el que analiza los puntos fuertes de la reforma y también los pendientes. ""La revalorización de la carrera docente, la mejora en la calidad del aprendizaje, la modernización de la gestión educativa y la inversión en infraestructura educativa son medidas en el buen camino para fomentar una mayor cobertura y calidad de la educación"", señaló la OCDE. A su entender ha sido clave impulsar el programa de la Jornada Escolar Completa  en secundaria, que amplía de 35 a 45 las horas pedagógicas semanales, la promulgación de la Ley Universitaria y la creación de la Sunedu, la política de becas impulsada por el Pronabec y el ascenso meritocrático de los profesores, que incluye mejores sueldos. También resalta el incremento del presupuesto en el sector educación, que hoy alcanzar poco más del 3,85% del PBI y el mayor acceso a la educación. En este último, por ejemplo, señala que tasa de matrícula en educación inicial pasó de 58% en el 2000 a 84% en el 2014. LO QUE SE DEBE MEJORAR Sebastián Nieto, jefe adjunto para Latinoamérica y El Caribe de la OCDE, dijo que entre las tareas pendientes se encuentra la aprobación de la ley de institutos, que permitirá fortalecer a las carreras técnicas en el Perú. Asimismo, consideró que la revalorización docente debe continuar, dado que los sueldos de los maestros peruanos están muy por debajo de los países desarrollados.  ""Otro punto es que la jornada escolar completa en la educación secundaria debe abarcar a todos los colegios. Hoy creo que está en 25%, eso no es suficiente"", remarcó.",https://elcomercio.pe/economia/peru/ocde-peru-dando-buenos-pasos-sector-educacion-213063
Hijos de docentes podrán acceder a 500 becas de estudios,"El Pronabec otorgará medio millar de becas a hijos de docentes para estudiar en la UPCH, PUCP, U. de Piura, la UP y Tecsup",13.03.2016 / 08:29 am," Los hijos de docentes de todo el país, que hayan tenido un alto rendimiento académico durante la secundaria, podrán acceder a un total de 500 becas de estudio en cuatro universidades y un instituto, informó el Pronabec. Las universidades elegibles son: Peruana Cayetano Heredia (UPCH), de Piura, del Pacífico (UP), la PUCP. En tanto, el instituto es Tecsup. “Es una enorme satisfacción para nosotros ser una de las cinco entidades educativas seleccionadas para participar de este programa, y darle a los hijos de los maestros la oportunidad de acceder a nuestras carreras con este enorme beneficio”, expresó la rectora de la UPCH, Fabiola León Velarde”. REQUISITOS Esta oportunidad va para los hijos de docentes nombrados de la Carrera Pública Magisterial. Pueden postular egresados de la secundaria entre los años 2011 y 2014, con un promedio mínimo de 16. La beca cubre en su totalidad los costos directos e indirectos de los estudios de pregrado; es decir, la matrícula, pensión de estudios, trámites administrativos para la obtención del grado académico o título profesional, así como el material de estudio, movilidad local, alimentación y alojamiento. Todos estos gastos son subvencionados por el Pronabec.
 
Las clases inician en el segundo semestre del año. Para inscribirse, los interesados deben acudir a una de las cinco instituciones y preguntar por los plazos para los exámenes de admisión.",https://elcomercio.pe/economia/personal/hijos-docentes-podran-acceder-500-becas-estudios-168588
"El suero de la verdad, por Diego Macera",Análisis del grado de veracidad de las propuestas y aseveraciones de los candidatos que aspiran al sillón presidencial,06.03.2016 / 10:43 am," ¿Verdad, media verdad o mentira? En esta sección analizamos el grado de veracidad de las propuestas y aseveraciones de los candidatos que aspiran a ocupar el sillón presidencial. Desde el tren de la costa hasta las ofertas para que al menos diez jóvenes de cada distrito accedan al programa Beca 18, las múltiples y entusiastas promesas de campaña continúan. Objetivo en infraestructura: “Construir el tren de la costa”.
Alan García
Plan de gobierno de Alianza Popular. El tren de la costa, que iría desde Ica hasta Piura, no es una propuesta reciente. A fines del 2014, el Ministerio de Transportes y Comunicaciones (MTC) recibió una iniciativa privada que requería fondos públicos para ser llevada a cabo. El monto estimado entonces era de S/27.500 millones. En aquel entonces, el MTC descartó el proyecto porque “no era el momento de empezar la obra por la magnitud de la inversión”. Según el plan de gobierno presentado por el señor García, el nuevo proyecto se trataría de “una línea ferroviaria paralela al mar, con una longitud aproximada de 1.340 kilómetros, que transporte tanto carga como pasajeros”. Su costo aproximado ascendería a S/35.000 millones, 27% superior al costo que el MTC descartó hace apenas año y medio por considerarlo demasiado costoso para la demanda esperada. Recientemente, además, el señor García expandió la propuesta a un tren más ambicioso que una las regiones de Tumbes y Tacna, con un recorrido 67% más largo que el evaluado y rechazado por el MTC. En el contexto actual de ingresos fiscales reducidos, la viabilidad de esta medida resulta cuestionable. “Identificaremos a diez jóvenes por distrito para que accedan al programa Beca 18”. 
César Acuña
16/02/16 Durante una visita a Huaycán a mediados de febrero, el candidato César Acuña indicó que ampliaría el presupuesto de Beca 18 con el objetivo de beneficiar a 10 jóvenes de cada distrito del Perú. Aunque la preocupación por cerrar la brecha educativa superior es meritoria, la meta podría caer por debajo de lo ya logrado.

De cierta manera, Pronabec ya superó el objetivo planteado por APP. La cobertura de Beca 18 alcanza a 1.748 distritos, lo que equivale al 94,3% del total, y ha priorizado aquellos con altas tasas de pobreza. En promedio, el programa tiene 24,3 beneficiarios por distrito. En el análisis por regiones, Ucayali alcanzó el máximo ratio (61,1) y Arequipa el mínimo (9,5). Además, entre las regiones donde la pobreza se mantiene por encima del 50%, el ratio de beneficiarios por distrito no baja de 17 (Huancavelica, 27,4; Amazonas, 18,5; Cajamarca 17,5). Si bien pueden existir algunos distritos con menos de 10 jóvenes beneficiados, a la fecha existen apenas 19 distritos del quintil más pobre en todo el Perú que no están cubiertos por Beca 18. “En educación, a pesar de que el ministro Saavedra ha avanzado, esto no ha sido suficiente para que el Perú salga del último lugar de la prueba PISA”. 
Keiko Fujimori
01/03/16 Es conocido que el Perú se ubica en el último puesto en las tres categorías (matemáticas, ciencias y comprensión lectora) de la prueba PISA.  Lo que quizá la señora Fujimori no tiene del todo claro es que la última prueba cuyos resultados se encuentran disponibles es la tomada en el año 2012. A mediados del año pasado los estudiantes de 15 años que asisten a instituciones educativas públicas y privadas de educación básica tomaron la prueba PISA 2015, pero sus resultados recién se conocerían en diciembre de este año. El actual ministro de Educación, Jaime Saavedra, inició sus funciones en octubre del 2013 luego de suceder en el cargo a la señora Patricia Salas. Por lo tanto, es incorrecto afirmar que los resultados que pueda haber conseguido la administración del señor Saavedra al frente del Ministerio de Educación “no han sido suficientes” para que el Perú deje de ocupar el último lugar en la prueba: la prueba PISA 2012 se tomó antes del inicio de su gestión y no se conocen todavía los resultados de la evaluación del 2015. “Les daremos todo el apoyo con impuestos más bajos para que estas empresas que están aquí puedan formalizarse”. 
Pedro Pablo Kuczynski
07/01/16 El candidato de Peruanos por el Kambio ha hecho de la reducción del IGV y del Impuesto a la Renta para pequeñas empresas algunas de sus principales propuestas de campaña para combatir la informalidad. Si bien la evidencia internacional apunta a que una subida de impuestos hace más costosa y menos probable la formalización de la economía, el efecto positivo en términos de formalidad de una disminución de impuestos –por sí sola– no queda del todo claro. Según Juan Mendoza, director de la Maestría de Economía de la Universidad del Pacífico, “en los últimos 30 años la tasa del IGV ha fluctuado entre 14% y 19% sin que haya correlación en absoluto con cambios en los niveles de formalidad”. Para las empresas que están en el margen de formalización, las prácticas y sistemas de fiscalización de la Sunat, los permisos de operación municipales, los sobrecostos laborales supervisados por Sunafil, entre otros procedimientos propios de la economía formal, pueden pesar tanto o más que un par de puntos porcentuales en el IGV. “Necesitamos que todos tengamos los mismos derechos. El 10% de los peruanos tiene alguna discapacidad. ¿Quién los atiende?”.  Julio Guzmán
28/02/16

Durante un reciente discurso en Arequipa, el líder de Todos por el Perú mencionó que “ser moderno significa pensar en valores que han estado olvidados”, entre ellos, el cuidado de la gente con discapacidad. Es crucial crear las condiciones para que las personas con discapacidad tengan las mismas oportunidades que cualquier otro ciudadano. Hay especialistas que calculan que solo el 15% tiene ingresos económicos provenientes de su trabajo. Esta situación, sin embargo, será más difícil de corregir en la medida en que no se estime adecuadamente la extensión del problema. Según la Primera Encuesta Nacional Especializada sobre Discapacidad, publicada en el 2014, en el Perú existen 1,6 millones de peruanos con algún tipo de discapacidad, lo que incluye al 5,2% de la población nacional. Es decir, la mitad de lo estimado por el señor Guzmán. Para canalizar adecuadamente los recursos y preparar políticas de Estado inclusivas, lo primero debe ser tener una idea acertada de la población a la que se desea beneficiar.",https://elcomercio.pe/politica/elecciones/suero-diego-macera-1-393320
"""Un buen Crédito 18”, por Gustavo Yamada",Crédito 18 sería uno de los primeros programas en el mundo que establecen una cogarantía financiera de repago,02.03.2016 / 09:32 am," Gustavo Yamada
Profesor Principal de la Universidad del Pacífico La competitividad del país y la empleabilidad de su fuerza laboral depende cada vez más de un nivel adecuado de educación superior, la cual debe ser provista con calidad y pertinencia. Asimismo, toda sociedad debe aspirar a que ningún joven preparado sea privado de acceder a una educación superior de calidad por falta de recursos económicos suficientes. En este sentido, los programas de becas y créditos de largo plazo son mecanismos adecuados y necesarios en todo sistema de educación superior en el mundo.  Durante muchos años, el Perú estuvo a la zaga en este campo. En el 2008, con el auspicio de Universia y el BID, Arlette Beltrán, Juan F. Castro y yo realizamos una de las primeras propuestas de sistema de crédito a largo plazo con garantía tanto del Estado como de las propias instituciones educativas. En el último quinquenio, cobró fuerza “Beca 18”, programa de becas focalizado en jóvenes en pobreza. Sin embargo, el acceso de jóvenes talentosos de clases emergentes a educación superior privada de calidad carecía de un apropiado instrumento financiero de mediano plazo. Pronabec acaba de iniciar “Crédito 18”, esquema de préstamos de largo plazo que se nutre de varios de los principios de sostenibilidad financiera propuestos en los últimos años. De hecho, Crédito 18 sería uno de los primeros programas en el mundo que establece una co-garantía financiera de repago a cargo de la propia institución educativa, lo cual alinea sus incentivos para la formación con calidad y empleabilidad. Asimismo, Pronabec ha seleccionado universidades y carreras de la más alta y reconocida calidad y empleabilidad.  Varios sistemas de financiamiento educativo en el mundo han tenido problemas a causa de una falta de alineamiento de incentivos entre el Estado, los centros de estudios y los beneficiarios. Otro punto débil que los ha llevado a la insostenibilidad financiera –e incluso política- ha sido la ausencia de criterios estrictos en relación a la selección de carreras e instituciones que garanticen el repago de los préstamos. Felizmente, este no será el caso de Crédito 18. En un reciente trabajo con Nelson Oviedo utilizamos datos de “Ponte en Carrera” y encuestas de hogares, para estimar los flujos de caja futuros de los universitarios beneficiarios de Crédito 18. Con estas simulaciones, se comprobó que, a pesar de que los beneficiarios enfrentarán el repago del préstamo al terminar su carrera, su perfil de ingresos netos se recuperará rápidamente. La cuota de repago como porcentaje del salario mensual fluctuaría entre 18% al iniciar el repago hasta 10% al terminar de cancelar su deuda. De hecho, ¡la tasa de retorno esperada (TIR) estimada para el beneficiario promedio asciende a un elevadísimo 19.7% anual! Crédito 18 está teniendo un inicio expectante con resultados potenciales muy auspiciosos. Esperamos que se convierta en política de estado, que continúe en sucesivas administraciones, y que conforme incremente su cobertura, mantenga los estándares de calidad y exigencia, tanto para postulantes como para instituciones invitadas, a fin de sostener los indicadores tan positivos estimados para esta primera generación de beneficiarios.  Así, el país estará invirtiendo y obteniendo la mayor productividad posible de sus mejores talentos a lo largo de todas las escalas sociales.",https://elcomercio.pe/economia/opinion/buen-credito-18-gustavo-yamada-393133
¿Puedes ser catedrático en Perú con una maestría foránea?,La nueva Ley Universitaria señala que los nuevos catedráticos deben contar obligatoriamente con el grado de magíster,25.02.2016 / 04:01 am," Hace una semana, la columna de un abogado peruano avivó la polémica sobre las exigencias de la nueva Ley Universitaria. En la misma, el columnista señalaba que pese a contar con un máster (maestría) en una destacada universidad de EE.UU no podía ser catedrático en el Perú. El abogado decía que la razón era la siguiente: que el máster que estudió en EE.UU contaba con 24 créditos y la Ley Universitaria del Perú señala que una maestría debe tener 48. Incluso el congresista Daniel Mora, propulsor de la ley, opinó vía twitter brevemente y señaló que era justo que se deba exigir que una maestría dure 48 créditos.  RESPONDE LA SUNEDU 
En conversación con El Comercio, Mariela del Barco, directora de grados y títulos de la Sunedu, dice que el artículo 45 de la Ley Universitaria señala que para obtener el grado de magíster en Perú se requiere haber estudiado como mínimo dos semestres académicos con un contenido académico de 48 créditos, pero que para el caso de países que tienen un convenio con el Perú –entre ellos EE.UU- la Sunedu respeta el número de créditos que exige cada institución. “Cualquier persona que lleva una maestría en el extranjero pueda solicitar un proceso de reconocimiento en el Perú ante la Sunedu. Para ello evaluamos si ese país tiene un convenido de reciprocidad o TLC con el Perú. En total, hay cerca de 60 naciones con las que tenemos un acuerdo, entre ellos EE.UU”, adelantó. Del Barco sostuvo que este trámite es gratuito y no toma más de 30 días hábiles en la Sunedu. “Obviamente, en ese tiempo consultamos con las embajadas o las entidades pertinentes de los países para cerciorarnos que las universidades donde han estudiado los peruanos han sido reconocidas o tienen el permiso correspondiente”, añadió. Asimismo, para el caso de países como Filipinas u otro con el que el Perú no tenga ningún convenio de reciprocidad cultural o TLC, el magíster peruano debe realizar un proceso de revalidación en una universidad peruana. “Allí la universidad solicitará complementar los créditos faltantes o las materias necesarias para la convalidación. En el Perú hay 23 universidades en las que se puede realizar esta tarea”. La funcionaria señaló que solo en el 2015 la Sunedu reconoció 1159 maestrías estudiadas en el extranjero por peruanos. “Invitamos a los magíster peruanos a realizar este proceso, que es gratuito y sencillo, para que puedan enseñar en las universidades peruanas”, finalizó.",https://elcomercio.pe/economia/personal/puedes-catedratico-peru-maestria-foranea-276317
